NO,접수번호,부서,정산년월,지시번호,공사명,공사유형,탐사구분,주소,접수일시,작업시작,작업종료,용도구분,구군,중구역번호,소구역번호,도로구분,누수관경,누수관종,누수부위,누수원인,손괴원인,누수시간,누수량,용수구분,GIS 입력,위도,경도,epsg5179위도,epsg5179경도
647,20140507-0760,북부사업소,201405,468 ,"북구 대동로8길 10, 디동 2-2 (산격동) / 1266-6번지",지상-공도,,"대동로8길 10, 디동 2-2 (산격동) / 1266-6번지",2014-05-07 11:43,2014-05-07 11:43,2014-05-07 13:50,급수관,북구,0520,49,공도,15 ,PFP관,이형관,침하,,2시간,0 ,,미입력,35.8967609,128.6098962,1100164.498,1767251.679
648,20140505-0008,북부사업소,201405,460 ,"북구 대구체육관로 47 (산격동,남원골) / 1430-28번지",지상-공도,,"대구체육관로 47 (산격동,남원골) / 1430-28번지",2014-05-05 11:20,2014-05-05 11:20,2014-05-05 14:50,급수관,북구,0520,47,공도,15 ,스텐레스관,직관,타공사손괴,기타,2시간,8 ,,미입력,35.8926791,128.6043077,1099665.251,1766793.215
649,20140502-0371,북부사업소,201405,443 ,북구 연암공원로 55-29 (산격동) / 1136-2번지,지상-공도,,연암공원로 55-29 (산격동) / 1136-2번지,2014-05-02 15:07,2014-05-02 15:07,2014-05-02 15:45,급수관,북구,0520,46-1,공도,15 ,스텐레스관,직관,침하,,2시간,1 ,,미입력,35.8956161,128.598982,1099180.917,1767113.565
650,20140423-0218,북부사업소,201404,405 ,"북구 연암공원로32길 60 (산격동,깜미용실) / 1197-103번지",지상-사유지,,"연암공원로32길 60 (산격동,깜미용실) / 1197-103번지",2014-04-23 13:34,2014-04-23 13:34,2014-04-23 17:20,급수관,북구,0520,24-3,사유지,15 ,스텐레스관,고무링·패킹,부식,,,,,미입력,35.8976248,128.6049834,1099720.033,1767342.477
651,20140417-0309,북부사업소,201404,383 ,북구 연암공원로 60 (산격동) / 1155-7번지,지상-사유지,,연암공원로 60 (산격동) / 1155-7번지,2014-04-17 16:09,2014-04-17 16:09,2014-04-17 18:35,급수관,북구,0520,46-1,사유지,15 ,스텐레스관,직관,노후,,,,,미입력,35.8958143,128.5993668,1099215.399,1767135.94
652,20140414-0209,북부사업소,201404,355 ,북구 대동로8길 10 (산격동) / 1266-6번지,지상-공도,,대동로8길 10 (산격동) / 1266-6번지,2014-04-14 14:38,2014-04-14 14:38,2014-04-14 17:55,급수관,북구,0520,49,공도,15 ,부분기대,부분기대,노후,,2시간,0 ,,미입력,35.8967609,128.6098962,1100164.498,1767251.679
653,20140411-0152,북부사업소,201404,347 ,북구 대동로8길 9 (산격동) / 1267-25번지,지상-공도,,대동로8길 9 (산격동) / 1267-25번지,2014-04-11 14:09,2014-04-11 14:09,2014-04-11 17:10,급수관,북구,0520,49,공도,80 ,닥타일관,이형관,노후,,3시간,25 ,,미입력,35.8965149,128.6100439,1100178.138,1767224.544
654,20140410-0057,북부사업소,201404,340 ,북구 대학로9길 6-1 (산격동) / 1417-31번지,지상-사유지,,대학로9길 6-1 (산격동) / 1417-31번지,2014-04-10 10:20,2014-04-10 10:20,2014-04-11 08:25,급수관,북구,0520,49,사유지,15 ,스텐레스관,볼트·너트,부식,,,0 ,,미입력,35.891406,128.6060016,1099819.732,1766653.732
655,20140408-0171,북부사업소,201404,326 ,북구 대동로4길 6 (산격동) / 1241-18번지,지상-공도,,대동로4길 6 (산격동) / 1241-18번지,2014-04-08 11:36,2014-04-08 11:36,2014-04-08 14:00,급수관,북구,0520,48,공도,15 ,부분기대,부분기대,노후,,2시간,0 ,,미입력,35.8976551,128.6077341,1099968.243,1767348.649
656,20140331-0432,북부사업소,201403,302 ,북구 대구체육관로8길 10-1 (산격동) / 1498-39번지,지상-공도,,대구체육관로8길 10-1 (산격동) / 1498-39번지,2014-03-31 15:14,2014-03-31 15:14,2014-03-31 18:20,급수관,북구,0520,47,공도,25 ,스텐레스관,직관,노후,,3시간,4 ,,미입력,35.8920484,128.6032008,1099566.138,1766722.129
657,20140311-0188,북부사업소,201403,233 ,북구 대동로8길 14 (산격동) / 1250-33번지,지상-공도,,대동로8길 14 (산격동) / 1250-33번지,2014-03-11 14:09,2014-03-11 14:09,2014-03-11 17:45,급수관,북구,0520,48,공도,25 ,부분기대,부분기대,노후,,2시간,2 ,,미입력,35.8966893,128.6094238,1100121.954,1767243.253
658,20140305-0070,북부사업소,201403,224 ,"북구 대학로 80 (산격동,경북대학교) / 1309-8번지",지상-공도,,"대학로 80 (산격동,경북대학교) / 1309-8번지",2014-03-05 10:22,2014-03-05 10:22,2014-03-05 14:10,급수관,북구,0520,49,공도,100 ,닥타일관,직관,노후,,3시간,59 ,,미입력,35.8888003,128.6102815,1100209.304,1766369.091
659,20140303-0135,북부사업소,201403,215 ,북구 대학로9길 81 (산격동) / 1234-15번지,지상-사유지,,대학로9길 81 (산격동) / 1234-15번지,2014-03-03 10:30,2014-03-03 10:30,2014-03-03 13:40,급수관,북구,0520,48,사유지,15 ,스텐레스관,이형관,노후,,,0 ,,미입력,35.8978607,128.6071741,1099917.445,1767370.881
660,20140217-0499,북부사업소,201402,183 ,북구 연암로12길 10 (산격동) / 1037-1번지,지하-공도,자체-주간,연암로12길 10 (산격동) / 1037-1번지,2014-02-17 17:25,2014-02-17 17:25,2014-02-17 20:00,급수관,북구,0520,46-1,공도,15 ,변류,접합부,부식,,48일,81 ,,미입력,35.8918839,128.5973334,1099036.777,1766697.921
661,20140127-0322,북부사업소,201401,105 ,북구 산격로8길 23-2 (산격동) / 1326-24번지,지상-공도,,산격로8길 23-2 (산격동) / 1326-24번지,2014-01-27 14:56,2014-01-27 14:56,2014-01-27 17:30,급수관,북구,0520,49,공도,20 ,스텐레스관,직관,노후,,2시간,2 ,,미입력,35.8938472,128.6078745,1099985.703,1766926.423
662,20140117-0003,북부사업소,201401,72 ,북구 대동로 20 (산격동) / 1253-3번지,미누수,,대동로 20 (산격동) / 1253-3번지,2014-01-17 07:35,2014-01-17 07:35,2014-01-17 09:10,,북구,0520,48,,,,,,,,,,미입력,35.8975235,128.6089826,1100081.085,1767335.33
663,20131229-0017,북부사업소,201401,1309 ,북구 연암공원로14길 25-3 (산격동) / 1195-49번지,지상-공도,,연암공원로14길 25-3 (산격동) / 1195-49번지,2013-12-29 14:34,2013-12-29 14:34,2013-12-29 17:30,급수관,북구,0520,24-3,공도,15 ,스텐레스관,이형관,노후,,2시간,0 ,,미입력,35.8966645,128.602744,1099519.131,1767233.678
664,20131226-0012,북부사업소,201401,1284 ,북구 연암공원로 66-20 (산격동) / 1163-3번지,미누수,,연암공원로 66-20 (산격동) / 1163-3번지,2013-12-26 09:00,2013-12-26 09:00,2013-12-26 10:40,,북구,0520,46-1,,,,,,,,,,미입력,35.8961277,128.6001423,1099284.997,1767171.49
665,20131224-0434,북부사업소,201401,1278 ,북구 연암로4길 22-5 (산격동) / 1498-70번지,지상-사유지,,연암로4길 22-5 (산격동) / 1498-70번지,2013-12-24 16:26,2013-12-24 16:26,2013-12-24 17:55,급수관,북구,0520,47,사유지,15 ,계량기보호통(실),앵글밸브,접합부이완,,,,,미입력,35.8897182,128.6028896,1099540.967,1766463.349
666,20131218-0370,북부사업소,201312,1251 ,북구 산격로 30-2 (산격동) / 1413-40번지,지상-사유지,,산격로 30-2 (산격동) / 1413-40번지,2013-12-18 17:50,,,급수관,북구,0520,49,사유지,15 ,계량기보호통(실),계량기보호통,노후,,,,,미입력,35.8931711,128.6055842,1099779.844,1766849.089
667,20131120-0362,북부사업소,201311,1109 ,북구 대동로8길 26-2 (산격동) / 1252-4번지,지상-사유지,,대동로8길 26-2 (산격동) / 1252-4번지,2013-11-20 16:14,2013-11-20 16:14,2013-11-20 19:35,급수관,북구,0520,48,사유지,15 ,계량기보호통(실),계량기보호통,노후,,,,,미입력,35.8968916,128.6081027,1100002.47,1767264.339
668,20131120-0243,북부사업소,201312,1107 ,"북구 산격로6길 24-1 (산격동,당구장) / 1400-11번지",지상-공도,,"산격로6길 24-1 (산격동,당구장) / 1400-11번지",2013-11-20 13:56,2013-11-20 13:56,2013-11-20 17:50,급수관,북구,0520,49,공도,80 ,변류,접합부,볼트이완,,2시간,12 ,,미입력,35.8924601,128.607875,1099987.493,1766772.568
669,20131114-0012,북부사업소,201311,1076 ,북구 산격로 57-5 (산격동) / 1422-8번지,지상-공도,,산격로 57-5 (산격동) / 1422-8번지,2013-11-14 07:18,2013-11-14 07:18,2013-11-14 11:25,급수관,북구,0520,47,공도,15 ,PFP관,이형관,부식,,2시간,0 ,,미입력,35.8955975,128.6048561,1099711.087,1767117.48
670,20131109-0029,북부사업소,201311,1063 ,"북구 대학로9길 71 (산격동,태양반점) / 1231-25번지",지상-공도,,"대학로9길 71 (산격동,태양반점) / 1231-25번지",2013-11-09 17:23,2013-11-09 17:23,2013-11-09 20:45,급수관,북구,0520,48,공도,15 ,부분기대,부분기대,노후,,2시간,0 ,,미입력,35.8972606,128.6064362,1099851.604,1767303.564
671,20131106-0346,북부사업소,201311,1050 ,북구 산격로 28-5 (산격동) / 1413-7번지,지상-사유지,,산격로 28-5 (산격동) / 1413-7번지,2013-11-06 15:58,2013-11-06 15:58,2013-11-06 19:10,급수관,북구,0520,49,사유지,15 ,계량기보호통(실),계량기보호통,노후,,,,,미입력,35.8930512,128.6055866,1099780.211,1766835.793
672,20131025-0142,북부사업소,201310,994 ,북구 대학로25길 5-2 (산격동) / 1277-1번지,지상-사유지,,대학로25길 5-2 (산격동) / 1277-1번지,2013-10-25 11:06,2013-10-25 11:06,2013-10-25 14:25,급수관,북구,0520,49,사유지,15 ,계량기보호통(실),계량기보호통,노후,,,,,미입력,35.8954315,128.6116506,1100324.511,1767106.023
673,20131023-0141,북부사업소,201310,983 ,북구 대학로9길 13 (산격동) / 1421-23번지,지상-사유지,,대학로9길 13 (산격동) / 1421-23번지,2013-10-23 10:36,2013-10-23 10:36,2013-10-23 12:10,급수관,북구,0520,49,사유지,15 ,계량기보호통(실),연결부,고무링-패킹손상,,,,,미입력,35.8920534,128.6057839,1099799.271,1766725.319
674,20131021-0037,북부사업소,201310,963 ,북구 연암공원로32길 56-4 (산격동) / 1222-39번지,지상-공도,,연암공원로32길 56-4 (산격동) / 1222-39번지,2013-10-21 09:16,2013-10-21 09:16,2013-10-21 13:05,급수관,북구,0520,24-3,공도,20 ,부분기대,부분기대,접합부이완,,2시간,1 ,,입력,35.8980667,128.6052947,1099747.573,1767391.81
675,20131009-0114,북부사업소,201310,896 ,"북구 대동로 34 (산격동,서울막창) / 1241-15번지",지상-공도,,"대동로 34 (산격동,서울막창) / 1241-15번지",2013-10-09 18:01,2013-10-09 18:01,2013-10-09 21:50,급수관,북구,0520,48,공도,15 ,부분기대,부분기대,접합부이완,,2시간,0 ,,입력,35.8969761,128.6102856,1100199.37,1767275.948
676,20131004-0134,북부사업소,201310,858 ,"북구 연암로4길 22 (산격동,우주페인트) / 1498-141번지",지상-사유지,,"연암로4길 22 (산격동,우주페인트) / 1498-141번지",2013-10-04 10:01,2013-10-04 10:01,2013-10-04 13:50,급수관,북구,0520,47,사유지,15 ,계량기보호통(실),계량기보호통,노후,,,,,미입력,35.8896966,128.6025339,1099508.89,1766460.591
677,20130923-0566,북부사업소,201309,829 ,북구 연암공원로13길 6-2 (산격동) / 1180-59번지,지상-사유지,,연암공원로13길 6-2 (산격동) / 1180-59번지,2013-09-23 16:52,2013-09-23 16:52,2013-09-23 20:05,급수관,북구,0520,46-1,사유지,15 ,계량기보호통(실),계량기보호통,노후,,,,,미입력,35.8969151,128.5996686,1099241.262,1767258.346
678,20130911-0174,북부사업소,201309,809 ,"북구 연암로 40 (산격동,별관2식당) / 1449-1번지",미누수,,"연암로 40 (산격동,별관2식당) / 1449-1번지",2013-09-11 14:04,2013-09-11 14:04,2013-09-11 15:45,,북구,0520,47,,,,,,,,,,미입력,35.8926195,128.6000172,1099278.087,1766782.236
679,20130831-0026,북부사업소,201308,756 ,북구 대구체육관로8길 18 (산격동) / 1498-43번지,지상-공도,,대구체육관로8길 18 (산격동) / 1498-43번지,2013-08-31 15:34,2013-08-31 16:00,2013-08-31 18:30,급수관,북구,0520,47,공도,15 ,스텐레스관,이형관,타공사손괴,한전,2시간,1 ,,입력,35.8917219,128.6032271,1099568.921,1766685.941
680,20130831-0001,북부사업소,201308,755 ,"북구 대학로 131, 편의점 (산격동) / 1279-7번지",지상-공도,,"대학로 131, 편의점 (산격동) / 1279-7번지",2013-08-31 06:15,2013-08-31 06:15,2013-08-31 09:50,급수관,북구,0520,49,공도,20 ,스텐레스관,이형관,접합부이완,,2시간,1 ,,미입력,35.8959413,128.6127855,1100426.294,1767163.736
681,20130830-0224,북부사업소,201308,754 ,"북구 대학로23길 11, (공용함) (산격동,무진원룸) / 1321-11번지",지상-공도,,"대학로23길 11, (공용함) (산격동,무진원룸) / 1321-11번지",2013-08-30 14:50,2013-08-30 14:50,2013-08-30 17:40,급수관,북구,0520,49,공도,20 ,스텐레스관,이형관,접합부이완,,2시간,1 ,,입력,35.8945193,128.6106123,1100231.952,1767003.777
682,20130827-0230,북부사업소,201308,745 ,"북구 대학로 131, 편의점 (산격동) / 1279-7번지",지상-공도,,"대학로 131, 편의점 (산격동) / 1279-7번지",2013-08-27 13:18,2013-08-27 13:18,2013-08-27 16:35,급수관,북구,0520,49,공도,20 ,스텐레스관,이형관,노후,,2시간,1 ,,입력,35.8959413,128.6127855,1100426.294,1767163.736
683,20130826-0224,북부사업소,201308,740 ,북구 대동로6길 24 (산격동) / 1312-74번지,지상-공도,,대동로6길 24 (산격동) / 1312-74번지,2013-08-26 11:08,2013-08-26 11:08,2013-08-26 13:15,급수관,북구,0520,49,공도,25 ,스텐레스관,이형관,노후,,2시간,2 ,,입력,35.895314,128.6094044,1100121.935,1767090.686
684,20130730-0155,북부사업소,201307,670 ,북구 대학로23길 18-10 (산격동) / 1309-4번지,지상-공도,,대학로23길 18-10 (산격동) / 1309-4번지,2013-07-30 11:33,2013-07-30 12:00,2013-07-30 15:00,급수관,북구,0520,49,공도,15 ,부분기대,부분기대,노후,,3시간,0 ,,입력,35.8944434,128.6099338,1100170.811,1766994.662
685,20130729-0328,북부사업소,201307,667 ,"북구 대학로 115 (산격동,(S.K텔레콤)자납) / 1320-5번지",지상-사유지,,"대학로 115 (산격동,(S.K텔레콤)자납) / 1320-5번지",2013-07-29 14:58,2013-07-29 15:30,2013-07-29 17:30,급수관,북구,0520,49,사유지,15 ,계량기보호통(실),연결부,노후,,,,,미입력,35.8948191,128.6115517,1100316.358,1767037.995
686,20130725-0332,북부사업소,201307,658 ,북구 대학로9길 38-1 (산격동) / 1409-49번지,지상-사유지,,대학로9길 38-1 (산격동) / 1409-49번지,2013-07-25 16:35,2013-07-25 17:00,2013-07-25 19:00,급수관,북구,0520,49,사유지,15 ,계량기보호통(실),계량기보호통,노후,,,,,미입력,35.8943,128.6060303,1099818.689,1766974.762
687,20130701-0551,북부사업소,201307,609 ,북구 연암공원로8길 18-4 (산격동) / 1105-4번지,지상-사유지,,연암공원로8길 18-4 (산격동) / 1105-4번지,2013-07-01 17:41,2013-07-01 18:30,2013-07-01 20:30,급수관,북구,0520,46-1,사유지,15 ,계량기보호통(실),연결부,노후,,,,,미입력,35.8935992,128.5984074,1099131.573,1766889.269
688,20130607-0264,북부사업소,201306,535 ,"북구 대구체육관로11길 22 (산격동,파랑새마을) / 1429-20번지",지상-사유지,,"대구체육관로11길 22 (산격동,파랑새마을) / 1429-20번지",2013-06-07 13:28,2013-06-07 14:00,2013-06-07 16:00,급수관,북구,0520,47,사유지,15 ,계량기보호통(실),연결부,노후,,,,,미입력,35.8936022,128.604647,1099694.717,1766895.95
689,20130607-0066,북부사업소,201306,532 ,북구 대동로 2-23 (산격동) / 1234-6번지,지상-사유지,,대동로 2-23 (산격동) / 1234-6번지,2013-06-07 09:34,2013-06-07 10:00,2013-06-07 12:00,급수관,북구,0520,48,사유지,15 ,계량기보호통(실),연결부,노후,,,,,미입력,35.8975515,128.6066566,1099871.13,1767336.056
690,20130604-0112,북부사업소,201307,521 ,북구 산격로11길 17 (산격동) / 1423-40번지,지상-사유지,,산격로11길 17 (산격동) / 1423-40번지,2013-06-04 10:47,2013-06-04 11:30,2013-06-04 12:00,급수관,북구,0520,47,사유지,15 ,계량기보호통(실),계량기보호통,노후,,,,,미입력,35.8958589,128.6034258,1099581.673,1767145.016
691,20130521-0079,북부사업소,201305,471 ,"북구 대구체육관로8길 5 (산격동,부국생태탕) / 1497-44번지",지상-사유지,,"대구체육관로8길 5 (산격동,부국생태탕) / 1497-44번지",2013-05-21 10:00,2013-05-21 10:30,2013-05-21 13:30,급수관,북구,0520,47,사유지,15 ,계량기보호통(실),계량기보호통,노후,,,,,미입력,35.8922721,128.6035104,1099593.801,1766747.258
692,20130429-0228,북부사업소,201304,404 ,"북구 대동로8길 21-2 (산격동,401호 동원빌라) / 1249-3번지",지상-사유지,,"대동로8길 21-2 (산격동,401호 동원빌라) / 1249-3번지",2013-04-29 12:03,2013-04-29 12:30,2013-04-29 14:30,급수관,북구,0520,48,사유지,15 ,계량기보호통(실),연결부,노후,,,,,미입력,35.8965271,128.6085375,1100042.169,1767224.354
693,20130424-0368,북부사업소,201304,394 ,북구 대학로25길 21-1 (산격동) / 1307-49번지,지상-공도,,대학로25길 21-1 (산격동) / 1307-49번지,2013-04-24 18:38,2013-04-24 19:00,2013-04-24 22:00,급수관,북구,0520,49,공도,15 ,스텐레스관,이형관,노후,,2시간,0 ,,입력,35.8953649,128.6100362,1100178.892,1767096.979
694,20130417-0019,북부사업소,201304,377 ,북구 대동로6길 38 (산격동) / 1313-56번지,지상-공도,,대동로6길 38 (산격동) / 1313-56번지,2013-04-17 09:21,2013-04-17 10:00,2013-04-17 13:00,급수관,북구,0520,49,공도,15 ,스텐레스관,이형관,노후,,2시간,0 ,,입력,35.8940694,128.609397,1100122.835,1766952.628
695,20130403-0138,북부사업소,201304,341 ,"북구 대학로9길 74-7 (산격동,자납,김정기) / 1242-5번지",지상-사유지,,"대학로9길 74-7 (산격동,자납,김정기) / 1242-5번지",2013-04-03 11:16,2013-04-03 11:16,2013-04-03 13:10,급수관,북구,0520,48,사유지,15 ,계량기보호통(실),연결부,노후,,,,,미입력,35.8970361,128.6069861,1099901.515,1767279.225
696,20130322-0190,북부사업소,201303,314 ,"북구 대학로 129 (산격동,탑부동산) / 1279-21번지",지상-공도,,"대학로 129 (산격동,탑부동산) / 1279-21번지",2013-03-22 13:24,2013-03-22 14:00,2013-03-22 17:00,급수관,북구,0520,49,공도,15 ,스텐레스관,이형관,노후,,2시간,0 ,,입력,35.8957709,128.6126147,1100411.094,1767144.659
697,20130305-0058,북부사업소,201303,265 ,"북구 대구체육관로9길 2 (산격동,스시로 회) / 1430-30번지",지상-사유지,,"대구체육관로9길 2 (산격동,스시로 회) / 1430-30번지",2013-03-05 09:45,2013-03-05 10:30,2013-03-05 12:30,급수관,북구,0520,47,사유지,20 ,계량기보호통(실),계량기보호통,노후,,,,,미입력,35.8927651,128.6040658,1099643.311,1766802.507
698,20130221-0139,북부사업소,201302,224 ,북구 연암공원로32길 62-13 (산격동) / 1197-15번지,지상-사유지,,연암공원로32길 62-13 (산격동) / 1197-15번지,2013-02-21 12:43,2013-02-21 13:30,2013-02-21 16:00,급수관,북구,0520,24-3,사유지,15 ,계량기보호통(실),계량기보호통,노후,,,,,미입력,35.8980213,128.6046529,1099689.708,1767386.119
